330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m)
0.2082799999999999,0.2463799999999999,0.2286,0.1523999999999999
0.2082799999999999,0.25654,0.23876,0.15494
0.2082799999999999,0.25908,0.23876,0.15748
0.22606,0.2920999999999999,0.2667,0.17018
0.22606,0.2920999999999999,0.2667,0.1727199999999999
0.22606,0.2920999999999999,0.2667,0.1727199999999999
0.22606,0.2971799999999999,0.26924,0.1727199999999999
0.22606,0.2971799999999999,0.26924,0.1803399999999999
0.22606,0.2971799999999999,0.26924,0.1803399999999999
0.25654,0.32004,0.2844799999999999,0.18542
0.27432,0.3454399999999999,0.29972,0.18796
0.27432,0.35052,0.30226,0.19304
0.2819399999999999,0.3606799999999999,0.30988,0.2032
0.2946399999999999,0.37592,0.32258,0.2158999999999999
0.2946399999999999,0.37846,0.32512,0.2209799999999999
0.2971799999999999,0.381,0.32766,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.3047999999999999,0.38862,0.3352799999999999,0.2209799999999999
0.30734,0.39624,0.34036,0.2286
0.30988,0.4064,0.3454399999999999,0.2311399999999999
0.31496,0.4114799999999999,0.35052,0.2336799999999999
0.32766,0.4241799999999999,0.3581399999999999,0.2413
0.32766,0.42672,0.3606799999999999,0.2438399999999999
0.32766,0.42672,0.3606799999999999,0.2438399999999999
0.32766,0.42672,0.3606799999999999,0.2438399999999999
0.32766,0.42672,0.3606799999999999,0.2438399999999999
0.32766,0.42672,0.3606799999999999,0.2438399999999999
0.3302,0.42672,0.3606799999999999,0.2463799999999999
0.3352799999999999,0.43688,0.37592,0.25908
0.34036,0.4419599999999999,0.381,0.25908
0.3454399999999999,0.44704,0.38354,0.26416
0.3479799999999999,0.44958,0.38354,0.26416
0.35052,0.44958,0.38862,0.26416
0.36322,0.4699,0.40894,0.2794
0.36322,0.4699,0.40894,0.2794
0.36322,0.4699,0.40894,0.2794
0.3682999999999999,0.47752,0.4114799999999999,0.2844799999999999
0.37084,0.4800599999999999,0.4165599999999999,0.28956
0.35052,0.4800599999999999,0.4165599999999999,0.28956
0.3352799999999999,0.4749799999999999,0.4114799999999999,0.28702
0.32004,0.4699,0.40894,0.2794
0.3047999999999999,0.46482,0.40386,0.25908
0.29972,0.45974,0.3987799999999999,0.2463799999999999
0.29972,0.4622799999999999,0.3987799999999999,0.23876
0.30226,0.4699,0.40132,0.2413
0.3047999999999999,0.4699,0.40132,0.2438399999999999
0.31496,0.4952999999999999,0.42164,0.25654
0.32258,0.5054599999999999,0.4317999999999999,0.26416
0.32258,0.508,0.43688,0.26416
0.32258,0.51054,0.4419599999999999,0.26416
0.32512,0.51054,0.4419599999999999,0.26416
0.3175,0.51054,0.4419599999999999,0.26416
0.30226,0.51054,0.4419599999999999,0.25908
0.2920999999999999,0.51054,0.43688,0.254
0.2794,0.5054599999999999,0.43688,0.23622
0.2667,0.49784,0.42672,0.22606
0.25146,0.4927599999999999,0.4114799999999999,0.2032
0.23622,0.47752,0.39116,0.17526
0.22352,0.4622799999999999,0.37084,0.1473199999999999
0.2158999999999999,0.44958,0.37084,0.13716
0.20066,0.44958,0.37084,0.12446
0.18796,0.43942,0.35306,0.11176
0.1777999999999999,0.4317999999999999,0.3429,0.11176
0.1905,0.44958,0.36322,0.13208
0.1777999999999999,0.44958,0.36322,0.12954
0.17018,0.44958,0.36576,0.12446
0.1651,0.45212,0.3606799999999999,0.11176
0.1523999999999999,0.45212,0.3555999999999999,0.09906
0.13716,0.44704,0.34036,0.0838199999999999
0.13462,0.43688,0.31496,0.0635
0.1168399999999999,0.43688,0.30988,0.04826
0.1016,0.42672,0.2946399999999999,0.0304799999999999
0.0761999999999999,0.40894,0.27432,0.0152399999999999
0.0508,0.40894,0.27432,0.0
0.0254,0.4064,0.26162,0.0
0.0,0.38354,0.2463799999999999,0.0
0.0,0.38354,0.23876,0.0
0.0,0.37084,0.22352,0.0
0.0,0.3479799999999999,0.19558,0.0
0.0,0.32512,0.1651,0.0
0.0,0.30226,0.1397,0.0
0.0,0.3047999999999999,0.13716,0.0
0.0,0.29972,0.12446,0.0
0.0,0.26924,0.1016,0.0
0.0,0.2438399999999999,0.06604,0.0
0.0,0.21082,0.02032,0.0
0.0,0.1727199999999999,0.0,0.0
0.0,0.13716,0.0,0.0
0.0,0.09398,0.0,0.0
0.0,0.0863599999999999,0.0,0.0
0.0,0.09398,0.0,0.0
0.0,0.09906,0.0,0.0
0.0,0.09398,0.0,0.0
0.0,0.07874,0.0,0.0
0.0,0.0888999999999999,0.0,0.0
0.0,0.0838199999999999,0.0,0.0
0.0,0.0736599999999999,0.0,0.0
0.0,0.0431799999999999,0.0,0.0
0.0,0.0152399999999999,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00254
0.0,0.0127,0.0152399999999999,0.00508
0.0,0.01016,0.01016,0.0
0.0,0.01016,0.0,0.0
0.0,0.01016,0.0,0.0
0.0,0.0177799999999999,0.0177799999999999,0.0
0.0,0.03302,0.0355599999999999,0.02032
0.0,0.0304799999999999,0.0355599999999999,0.0177799999999999
0.0,0.0254,0.03302,0.0152399999999999
0.0,0.0254,0.0304799999999999,0.00508
0.0,0.02032,0.02794,0.0
0.0,0.02032,0.02794,0.0
0.0,0.0177799999999999,0.02794,0.0
0.0,0.01016,0.02794,0.0
0.0,0.01016,0.02794,0.0
0.0,0.01016,0.02794,0.0
0.0,0.0127,0.02794,0.0
0.0,0.03302,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.02794,0.02794,0.0
0.0,0.02286,0.0254,0.0
0.0,0.0177799999999999,0.0254,0.0
0.0,0.0127,0.02032,0.0
0.0,0.01016,0.02032,0.00254
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.02032,0.0
0.0,0.01016,0.0127,0.0
0.0,0.01016,0.01016,0.0
0.0,0.0152399999999999,0.0127,0.00508
0.0076199999999999,0.02286,0.0152399999999999,0.0076199999999999
0.0076199999999999,0.02286,0.0152399999999999,0.0076199999999999
0.0076199999999999,0.0254,0.0152399999999999,0.01016
0.0076199999999999,0.0254,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0254,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0254,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0254,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.0076199999999999,0.0304799999999999,0.0152399999999999,0.0152399999999999
0.01016,0.0380999999999999,0.02286,0.0152399999999999
0.01016,0.0380999999999999,0.0254,0.0152399999999999
0.01016,0.0380999999999999,0.0254,0.0177799999999999
0.01016,0.0380999999999999,0.0254,0.0177799999999999
0.0177799999999999,0.04064,0.02794,0.0177799999999999
0.0431799999999999,0.05334,0.03302,0.03302
0.05334,0.06604,0.04064,0.0431799999999999
0.05334,0.06604,0.04064,0.0431799999999999
0.05334,0.06604,0.04064,0.0431799999999999
0.05334,0.06604,0.04064,0.0431799999999999
0.05334,0.06604,0.04064,0.0431799999999999
0.05334,0.06604,0.04064,0.0431799999999999
0.0508,0.06604,0.04064,0.0431799999999999
0.0508,0.06604,0.04064,0.0431799999999999
0.0508,0.06604,0.04064,0.0431799999999999
0.0508,0.06604,0.04064,0.0431799999999999
0.0508,0.06604,0.04064,0.0431799999999999
0.0609599999999999,0.0761999999999999,0.04826,0.05588
0.0609599999999999,0.07874,0.04826,0.05588
0.0736599999999999,0.09652,0.05588,0.0635
0.0838199999999999,0.11176,0.0711199999999999,0.06604
0.0838199999999999,0.11176,0.0711199999999999,0.06604
0.0838199999999999,0.11176,0.0711199999999999,0.06604
0.0838199999999999,0.11176,0.0711199999999999,0.0584199999999999
0.0838199999999999,0.11176,0.0711199999999999,0.0508
0.07874,0.11176,0.0736599999999999,0.0431799999999999
0.08128,0.1143,0.07874,0.04572
0.0838199999999999,0.13208,0.09652,0.05334
0.0838199999999999,0.13208,0.09652,0.05334
0.0838199999999999,0.13208,0.09906,0.0431799999999999
0.0838199999999999,0.13208,0.09906,0.0431799999999999
