prcp (mm/day),tmax (deg c),tmin (deg c),330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m),533_SWE (m),684_SWE (m),814_SWE (m),896_SWE (m),1118_SWE (m),1145_SWE (m)
0.0,24.44,8.14,0.0,0.44958,0.03302,0.0,,,,,,
5.76,23.39,7.69,0.0,0.4165599999999999,0.0,0.0,,,,,,
3.23,22.86,6.87,0.0,0.38354,0.0,0.0,,,,,,
4.37,20.04,6.79,0.0,0.35306,0.0,0.0,,,,,,
1.7,19.44,5.72,0.0,0.32512,0.0,0.0,,,,,,
0.71,21.57,4.86,0.0,0.31242,0.0,0.0,,,,,,
0.0,23.19,5.32,0.0,0.2920999999999999,0.0,0.0,,,,,,
0.0,24.85,5.38,0.0,0.26416,0.0,0.0,,,,,,
0.0,24.23,5.58,0.0,0.2311399999999999,0.0,0.0,,,,,,
0.0,22.25,6.89,0.0,0.19304,0.0,0.0,,,,,,
0.66,20.81,7.63,0.0,0.16256,0.0,0.0,,,,,,
0.0,19.79,6.48,0.0,0.1473199999999999,0.0,0.0,,,,,,
0.0,22.06,4.84,0.0,0.13716,0.0,0.0,,,,,,
0.7,22.91,4.94,0.0,0.10668,0.0,0.0,,,,,,
0.35,24.27,6.14,0.0,0.0761999999999999,0.0,0.0,,,,,,
3.38,25.48,7.99,0.0,0.0431799999999999,0.0,0.0,,,,,,
1.47,23.2,7.9,0.0,0.01016,0.0,0.0,,,,,,
0.0,22.7,5.34,0.0,0.0,0.0,0.0,,,,,,
0.84,23.62,5.02,0.0,0.0,0.0,0.0,,,,,,
0.0,23.2,5.46,0.0,0.0,0.0,0.0,,,,,,
1.89,21.31,6.95,0.0,0.0,0.0,0.0,,,,,,
2.42,21.42,8.0,0.0,0.0,0.0,0.0,,,,,,
0.0,22.1,7.81,0.0,0.0,0.0,0.0,,,,,,
1.31,20.8,9.45,0.0,0.0,0.0,0.0,,,,,,
0.0,21.06,5.64,0.0,0.0,0.0,0.0,,,,,,
1.69,22.21,3.62,0.0,0.0,0.0,0.0,,,,,,
0.0,24.29,6.0,0.0,0.0,0.0,0.0,,,,,,
0.0,25.52,10.26,0.0,0.0,0.0,0.0,,,,,,
2.22,24.02,10.1,0.0,0.0,0.0,0.0,,,,,,
0.0,22.41,4.86,0.0,0.0,0.0,0.0,,,,,,
0.0,24.83,4.37,0.0,0.0,0.0,0.0,,,,,,
0.0,24.69,7.51,0.0,0.0,0.0,0.0,,,,,,
0.0,24.48,5.19,0.0,0.0,0.0,0.0,,,,,,
0.0,27.16,5.68,0.0,0.0,0.0,0.0,,,,,,
0.0,28.26,5.62,0.0,0.0,0.0,0.0,,,,,,
0.0,26.25,7.73,0.0,0.0,0.0,0.0,,,,,,
0.0,25.65,8.84,0.0,0.0,0.0,0.0,,,,,,
0.0,25.47,8.58,0.0,0.0,0.0,0.0,,,,,,
0.0,26.26,6.25,0.0,0.0,0.0,0.0,,,,,,
0.0,28.55,7.47,0.0,0.0,0.0,0.0,,,,,,
0.0,30.29,8.82,0.0,0.0,0.0,0.0,,,,,,
0.0,31.96,9.92,0.0,0.0,0.0,0.0,,,,,,
0.0,27.98,10.66,0.0,0.0,0.0,0.0,,,,,,
0.0,27.88,9.88,0.0,0.0,0.0,0.0,,,,,,
0.0,28.26,9.38,0.0,0.0,0.0,0.0,,,,,,
0.0,29.67,11.07,0.0,0.0,0.0,0.0,,,,,,
0.0,30.4,11.65,0.0,0.0,0.0,0.0,,,,,,
0.0,31.82,10.26,0.0,0.0,0.0,0.0,,,,,,
0.0,32.08,11.73,0.0,0.0,0.0,0.0,,,,,,
0.0,31.6,10.27,0.0,0.0,0.0,0.0,,,,,,
0.0,32.11,8.4,0.0,0.0,0.0,0.0,,,,,,
0.0,31.6,8.43,0.0,0.0,0.0,0.0,,,,,,
0.0,30.4,8.7,0.0,0.0,0.0,0.0,,,,,,
0.0,29.91,7.35,0.0,0.0,0.0,0.0,,,,,,
0.0,32.87,7.42,0.0,0.0,0.0,0.0,,,,,,
0.0,35.51,10.23,0.0,0.0,0.0,0.0,,,,,,
0.0,34.1,12.63,0.0,0.0,0.0,0.0,,,,,,
0.0,32.66,15.48,0.0,0.0,0.0,0.0,,,,,,
0.0,31.91,14.24,0.0,0.0,0.0,0.0,,,,,,
0.0,32.21,12.06,0.0,0.0,0.0,0.0,,,,,,
0.0,34.95,11.03,0.0,0.0,0.0,0.0,,,,,,
0.0,35.25,12.85,0.0,0.0,0.0,0.0,,,,,,
0.0,34.31,15.2,0.0,0.0,0.0,0.0,,,,,,
0.0,33.34,14.56,0.0,0.0,0.0,0.0,,,,,,
0.0,32.74,13.08,0.0,0.0,0.0,0.0,,,,,,
0.0,33.64,13.83,0.0,0.0,0.0,0.0,,,,,,
0.0,34.36,12.87,0.0,0.0,0.0,0.0,,,,,,
0.0,35.18,10.82,0.0,0.0,0.0,0.0,,,,,,
0.0,35.35,12.12,0.0,0.0,0.0,0.0,,,,,,
0.0,31.91,13.87,0.0,0.0,0.0,0.0,,,,,,
0.81,29.98,17.17,0.0,0.0,0.0,0.0,,,,,,
10.33,26.87,15.86,0.0,0.0,0.0,0.0,,,,,,
4.08,25.75,13.2,0.0,0.0,0.0,0.0,,,,,,
5.63,25.66,11.1,0.0,0.0,0.0,0.0,,,,,,
0.0,28.56,10.41,0.0,0.0,0.0,0.0,,,,,,
0.0,28.41,11.06,0.0,0.0,0.0,0.0,,,,,,
0.0,28.21,10.66,0.0,0.0,0.0,0.0,,,,,,
0.0,25.93,10.91,0.0,0.0,0.0,0.0,,,,,,
0.0,26.29,9.36,0.0,0.0,0.0,0.0,,,,,,
0.0,28.94,7.97,0.0,0.0,0.0,0.0,,,,,,
0.0,30.8,10.44,0.0,0.0,0.0,0.0,,,,,,
0.0,30.38,10.68,0.0,0.0,0.0,0.0,,,,,,
0.0,30.34,11.59,0.0,0.0,0.0,0.0,,,,,,
0.0,31.47,10.56,0.0,0.0,0.0,0.0,,,,,,
0.0,32.7,10.44,0.0,0.0,0.0,0.0,,,,,,
0.0,33.26,11.87,0.0,0.0,0.0,0.0,,,,,,
0.0,32.8,12.34,0.0,0.0,0.0,0.0,,,,,,
8.0,32.06,13.4,0.0,0.0,0.0,0.0,,,,,,
0.0,29.44,15.06,0.0,0.0,0.0,0.0,,,,,,
5.08,28.56,15.03,0.0,0.0,0.0,0.0,,,,,,
0.0,28.33,14.74,0.0,0.0,0.0,0.0,,,,,,
3.0,25.32,15.4,0.0,0.0,0.0,0.0,,,,,,
6.32,26.13,12.91,0.0,0.0,0.0,0.0,,,,,,
17.62,26.28,10.7,0.0,0.0,0.0,0.0,,,,,,
1.03,28.21,11.04,0.0,0.0,0.0,0.0,,,,,,
0.0,30.15,11.49,0.0,0.0,0.0,0.0,,,,,,
0.0,30.1,12.71,0.0,0.0,0.0,0.0,,,,,,
0.0,30.66,12.41,0.0,0.0,0.0,0.0,,,,,,
0.0,31.9,9.19,0.0,0.0,0.0,0.0,,,,,,
0.0,31.25,9.33,0.0,0.0,0.0,0.0,,,,,,
0.0,30.43,7.7,0.0,0.0,0.0,0.0,,,,,,
0.0,28.34,6.64,0.0,0.0,0.0,0.0,,,,,,
1.25,25.71,13.89,0.0,0.0,0.0,0.0,,,,,,
0.0,26.89,12.87,0.0,0.0,0.0,0.0,,,,,,
13.71,21.2,11.62,0.0,0.0,0.0,0.0,,,,,,
7.64,19.57,7.61,0.0,0.0,0.0,0.0,,,,,,
0.0,24.86,5.6,0.0,0.0,0.0,0.0,,,,,,
0.0,27.4,6.11,0.0,0.0,0.0,0.0,,,,,,
0.0,27.93,6.46,0.0,0.0,0.0,0.0,,,,,,
0.0,28.25,6.55,0.0,0.0,0.0,0.0,,,,,,
0.0,27.86,5.92,0.0,0.0,0.0,0.0,,,,,,
0.0,26.59,8.0,0.0,0.0,0.0,0.0,,,,,,
0.0,26.13,6.34,0.0,0.0,0.0,0.0,,,,,,
0.0,23.3,6.12,0.0,0.0,0.0,0.0,,,,,,
0.93,24.41,6.03,0.0,0.0,0.0,0.0,,,,,,
0.0,23.69,5.74,0.0,0.0,0.0,0.0,,,,,,
0.0,24.33,4.2,0.0,0.0,0.0,0.0,,,,,,
0.0,25.99,4.24,0.0,0.0,0.0,0.0,,,,,,
0.0,26.83,4.71,0.0,0.0,0.0,0.0,,,,,,
0.0,24.27,5.19,0.0,0.0,0.0,0.0,,,,,,
0.0,25.08,7.07,0.0,0.0,0.0,0.0,,,,,,
6.73,20.81,6.71,0.0,0.0,0.0,0.0,,,,,,
0.0,17.29,6.13,0.0,0.0,0.0,0.0,,,,,,
5.65,18.05,2.09,0.0,0.0,0.0,0.0,,,,,,
0.0,20.77,0.08,0.0,0.0,0.0,0.0,,,,,,
0.0,24.71,0.76,0.0,0.0,0.0,0.0,,,,,,
0.0,26.45,2.37,0.0,0.0,0.0,0.0,,,,,,
0.0,27.01,3.4,0.0,0.0,0.0,0.0,,,,,,
0.0,25.39,4.05,0.0,0.0,0.0,0.0,,,,,,
0.0,26.23,3.26,0.0,0.0,0.0,0.0,,,,,,
0.0,24.56,2.98,0.0,0.0,0.0,0.0,,,,,,
4.67,20.79,4.19,0.0,0.0,0.0,0.0,,,,,,
8.44,14.16,5.58,0.0,0.0,0.0,0.0,,,,,,
10.53,12.25,5.36,0.0,0.0,0.0,0.0,,,,,,
0.96,12.71,4.81,0.0,0.0152399999999999,0.0,0.0,,,,,,
0.0,16.7,2.71,0.0,0.0127,0.0,0.0,,,,,,
0.0,20.81,2.29,0.0,0.00508,0.0,0.0,,,,,,
0.0,21.79,1.82,0.0,0.0,0.0,0.0,,,,,,
0.0,23.25,2.39,0.0,0.0,0.0,0.0,,,,,,
0.0,24.64,2.05,0.0,0.0,0.0,0.0,,,,,,
0.0,23.84,1.27,0.0,0.0,0.0,0.0,,,,,,
0.0,17.63,3.39,0.0,0.0,0.0,0.0,,,,,,
1.74,11.32,2.98,0.0,0.0,0.0,0.0,,,,,,
0.0,10.8,2.88,0.0,0.00508,0.00508,0.0,,,,,,
0.0,16.18,0.06,0.0,0.0177799999999999,0.0127,0.0,,,,,,
0.0,19.83,-0.73,0.0,0.0127,0.0,0.0,,,,,,
0.0,22.91,-2.2,0.0,0.0076199999999999,0.0,0.0,,,,,,
0.0,24.08,1.32,0.0,0.0,0.0,0.0,,,,,,
0.0,22.89,1.91,0.0,0.0,0.0,0.0,,,,,,
0.0,23.46,1.5,0.0,0.0,0.0,0.0,,,,,,
0.0,24.38,1.03,0.0,0.0,0.0,0.0,,,,,,
0.0,25.02,0.91,0.0,0.0,0.0,0.0,,,,,,
0.0,24.16,2.05,0.0,0.0,0.0,0.0,,,,,,
0.0,22.41,1.65,0.0,0.0,0.0,0.0,,,,,,
0.0,18.67,2.03,0.0,0.0,0.0,0.0,,,,,,
0.0,18.65,-0.01,0.0,0.0,0.0,0.0,,,,,,
5.44,12.52,0.52,0.0,0.0,0.0,0.0,,,,,,
2.22,11.32,-5.14,0.0,0.0,0.0,0.0,,,,,,
0.0,8.27,-8.39,0.00508,0.01016,0.0152399999999999,0.0,,,,,,
0.0,6.07,-6.78,0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0,,,,,,
0.0,5.99,-9.17,0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0,,,,,,
0.0,9.86,-10.55,0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0,,,,,,
0.0,12.37,-8.44,0.0076199999999999,0.0152399999999999,0.0152399999999999,0.0,,,,,,
0.0,15.46,-4.12,0.0076199999999999,0.01016,0.0152399999999999,0.0,,,,,,
0.0,17.21,-3.69,0.00508,0.0076199999999999,0.01016,0.0,,,,,,
0.0,17.45,-0.73,0.00508,0.0076199999999999,0.01016,0.0,,,,,,
0.0,18.21,-0.89,0.0,0.00508,0.01016,0.0,,,,,,
0.0,16.41,2.8,0.0,0.00508,0.01016,0.0,,,,,,
2.15,10.66,3.86,0.0,0.00254,0.0076199999999999,0.0,,,,,,
5.67,9.01,-0.13,0.0,0.00254,0.00508,0.0,,,,,,
0.0,6.78,-5.16,0.0,0.0177799999999999,0.02286,0.0076199999999999,,,,,,
0.0,7.97,-7.78,0.0,0.0152399999999999,0.02286,0.0076199999999999,,,,,,
0.0,10.38,-8.19,0.0,0.0152399999999999,0.02286,0.0076199999999999,,,,,,
0.0,12.61,-6.08,0.0,0.0152399999999999,0.02286,0.0076199999999999,,,,,,
0.0,15.99,-5.57,0.0,0.0177799999999999,0.02286,0.00508,,,,,,
0.0,16.61,-2.18,0.0,0.0177799999999999,0.02286,0.00254,,,,,,
0.0,17.1,-2.03,0.0,0.0177799999999999,0.02286,0.00254,,,,,,
11.93,12.9,-1.5,0.0,0.0177799999999999,0.02286,0.00254,,,,,,
3.83,9.9,0.41,0.0,0.0177799999999999,0.02286,0.00254,,,,,,
0.91,7.39,-2.72,0.0076199999999999,0.0431799999999999,0.0380999999999999,0.0152399999999999,,,,,,
0.6,5.76,-2.73,0.0076199999999999,0.0431799999999999,0.0380999999999999,0.0152399999999999,,,,,,
0.7,5.73,-0.35,0.0127,0.04826,0.0431799999999999,0.0177799999999999,,,,,,
0.0,5.74,-4.18,0.0127,0.0584199999999999,0.05334,0.02286,,,,,,
0.0,6.22,-7.4,0.0127,0.0584199999999999,0.05334,0.02286,,,,,,
0.0,7.36,-6.13,0.0127,0.0584199999999999,0.05334,0.02286,,,,,,
1.45,2.08,-5.68,0.0127,0.0584199999999999,0.05334,0.02286,,,,,,
0.0,0.53,-6.23,0.0127,0.0584199999999999,0.05334,0.02286,,,,,,
0.0,0.7,-9.98,0.0152399999999999,0.0584199999999999,0.05588,0.0254,,,,,,
0.0,1.39,-11.65,0.0152399999999999,0.0584199999999999,0.05588,0.0254,,,,,,
0.0,3.93,-12.8,0.0152399999999999,0.0584199999999999,0.05588,0.0254,,,,,,
0.0,4.54,-9.65,0.0152399999999999,0.0609599999999999,0.0609599999999999,0.0254,,,,,,
0.0,4.56,-8.59,0.0152399999999999,0.0635,0.0609599999999999,0.0254,,,,,,
0.0,2.86,-7.4,0.0152399999999999,0.0635,0.0609599999999999,0.0254,,,,,,
1.29,2.4,-5.7,0.0152399999999999,0.0635,0.0609599999999999,0.0254,,,,,,
12.21,2.73,-3.41,0.0304799999999999,0.06858,0.0609599999999999,0.0254,,,,,,
7.45,4.99,-1.26,0.04572,0.0838199999999999,0.0736599999999999,0.0355599999999999,,,,,,
0.0,5.81,-2.77,0.0761999999999999,0.10668,0.0863599999999999,0.0508,,,,,,
0.0,8.6,-5.34,0.0761999999999999,0.10668,0.09652,0.0508,,,,,,
1.54,7.88,-5.39,0.0761999999999999,0.10668,0.09652,0.0508,,,,,,
4.83,3.05,-4.45,0.0761999999999999,0.10922,0.09652,0.05334,,,,,,
5.94,-3.34,-11.02,0.0761999999999999,0.11938,0.1016,0.05334,,,,,,
0.0,-1.76,-15.51,0.0863599999999999,0.13462,0.1168399999999999,0.0584199999999999,,,,,,
0.0,3.21,-10.48,0.0863599999999999,0.13462,0.1168399999999999,0.0584199999999999,,,,,,
0.0,4.63,-5.3,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,2.91,-4.61,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,2.4,-7.7,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,2.79,-8.46,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,3.03,-9.37,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,4.01,-7.98,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,4.28,-9.66,0.0888999999999999,0.13716,0.11938,0.0609599999999999,,,,,,
0.0,8.28,-5.78,0.0888999999999999,0.1397,0.11938,0.0609599999999999,,,,,,
0.0,8.09,-1.37,0.0888999999999999,0.1397,0.11938,0.0609599999999999,,,,,,
0.0,8.24,-1.85,0.0888999999999999,0.1397,0.11938,0.06604,,,,,,
0.0,6.54,-3.9,0.0888999999999999,0.1397,0.11938,0.06858,,,,,,
2.49,4.25,-4.98,0.0888999999999999,0.1397,0.11938,0.06858,,,,,,
0.0,0.56,-8.51,0.0888999999999999,0.1397,0.11938,0.06858,,,,,,
0.0,-1.49,-14.52,0.09144,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,-1.55,-16.44,0.09144,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,0.91,-15.87,0.0888999999999999,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,4.43,-8.99,0.0838199999999999,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,5.51,-7.75,0.0838199999999999,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,6.3,-8.01,0.08128,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,6.21,-6.17,0.08128,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,5.89,-7.28,0.08128,0.14478,0.12446,0.0736599999999999,,,,,,
0.0,4.66,-9.04,0.08128,0.14478,0.12446,0.0711199999999999,,,,,,
0.0,1.98,-10.18,0.08128,0.14478,0.12446,0.0711199999999999,,,,,,
0.0,2.71,-9.53,0.08128,0.14478,0.12446,0.0711199999999999,,,,,,
0.0,1.76,-5.58,0.08128,0.14478,0.12446,0.0711199999999999,,,,,,
0.0,0.39,-7.05,0.08128,0.14986,0.127,0.0736599999999999,,,,,,
0.37,-1.02,-8.56,0.08128,0.15494,0.13208,0.0761999999999999,,,,,,
0.0,-2.23,-11.07,0.0838199999999999,0.15494,0.13208,0.07874,,,,,,
0.0,0.86,-14.12,0.0863599999999999,0.17018,0.1473199999999999,0.0888999999999999,,,,,,
2.06,-1.43,-12.34,0.0863599999999999,0.17018,0.1473199999999999,0.0888999999999999,,,,,,
2.52,-3.15,-12.93,0.0888999999999999,0.1777999999999999,0.15748,0.1016,,,,,,
2.1,-1.46,-15.42,0.1016,0.19304,0.1676399999999999,0.1143,,,,,,
6.46,0.49,-8.78,0.1041399999999999,0.19558,0.1676399999999999,0.1143,,,,,,
11.28,0.24,-8.98,0.127,0.21082,0.18542,0.13716,,,,,,
5.82,-0.68,-2.55,0.1397,0.22606,0.18796,0.14478,,,,,,
1.96,-5.44,-17.77,0.15494,0.2463799999999999,0.2032,0.1651,,,,,,
0.78,0.6,-19.29,0.15494,0.2463799999999999,0.2032,0.1651,,,,,,
4.23,5.27,-9.38,0.15494,0.25146,0.2057399999999999,0.1651,,,,,,
0.0,3.23,-5.53,0.18288,0.2717799999999999,0.21844,0.18796,,,,,,
0.0,4.55,-6.13,0.18288,0.2717799999999999,0.21844,0.18796,,,,,,
0.0,3.93,-4.9,0.18542,0.2717799999999999,0.21844,0.18796,,,,,,
0.0,4.79,-2.98,0.18542,0.2717799999999999,0.21844,0.18796,,,,,,
0.0,5.2,-0.73,0.18796,0.27432,0.21844,0.19558,,,,,,
0.0,5.78,-0.38,0.18796,0.27432,0.21844,0.19558,,,,,,
0.0,2.91,-2.29,0.1905,0.27432,0.21844,0.19558,,,,,,
2.15,3.98,-2.87,0.1905,0.27432,0.21844,0.19558,,,,,,
0.0,4.17,-4.4,0.19304,0.2844799999999999,0.22352,0.2032,,,,,,
0.0,6.2,-5.67,0.19304,0.2844799999999999,0.22606,0.2032,,,,,,
0.0,8.65,-4.11,0.19558,0.2844799999999999,0.22606,0.2032,,,,,,
0.0,7.45,-3.32,0.19558,0.2844799999999999,0.22606,0.2032,,,,,,
0.0,8.88,-6.06,0.19558,0.2844799999999999,0.22606,0.2032,,,,,,
0.0,9.79,-6.03,0.19558,0.2844799999999999,0.22606,0.2032,,,,,,
0.39,5.66,-3.07,0.19558,0.2844799999999999,0.22606,0.2032,,,,,,
1.7,4.28,-0.2,0.19812,0.2844799999999999,0.22606,0.2082799999999999,,,,,,
0.0,3.9,-3.78,0.21082,0.30226,0.2438399999999999,0.2209799999999999,,,,,,
0.0,4.05,-7.14,0.21336,0.30734,0.24892,0.2336799999999999,,,,,,
4.0,6.24,0.08,0.2158999999999999,0.30734,0.24892,0.2336799999999999,,,,,,
2.76,3.02,0.02,0.2209799999999999,0.3175,0.25654,0.2463799999999999,,,,,,
3.62,1.73,-5.34,0.22606,0.3175,0.25654,0.2463799999999999,,,,,,
3.09,0.94,-6.72,0.24892,0.34036,0.27432,0.26924,,,,,,
0.0,-0.2,-10.09,0.25146,0.3479799999999999,0.27686,0.27432,,,,,,
0.0,-1.68,-15.77,0.25146,0.35052,0.27686,0.2794,,,,,,
0.0,0.67,-16.86,0.25146,0.35052,0.2794,0.2794,,,,,,
0.0,3.57,-13.14,0.25146,0.35052,0.2794,0.2794,,,,,,
3.29,6.15,-10.99,0.25146,0.35052,0.2794,0.2794,,,,,,
1.45,5.06,-4.52,0.25146,0.35052,0.2794,0.2794,,,,,,
2.45,3.88,-1.98,0.254,0.3555999999999999,0.2844799999999999,0.28702,,,,,,
0.88,1.74,-8.88,0.25654,0.37338,0.28956,0.2946399999999999,,,,,,
0.83,1.56,-12.72,0.26162,0.37592,0.2946399999999999,0.29972,,,,,,
1.5,5.28,-9.57,0.26162,0.37846,0.29972,0.30226,,,,,,
8.06,6.48,-9.27,0.26416,0.39116,0.29972,0.30734,,,,,,
0.0,6.4,-0.18,0.27432,0.40132,0.31242,0.3175,,,,,,
4.05,6.17,-1.3,0.2819399999999999,0.4191,0.32512,0.32766,,,,,,
0.0,6.73,-6.12,0.28702,0.4292599999999999,0.33274,0.3352799999999999,,,,,,
0.0,8.09,-7.87,0.28702,0.4292599999999999,0.33274,0.3352799999999999,,,,,,
0.0,11.13,-8.53,0.28702,0.4292599999999999,0.33274,0.3352799999999999,,,,,,
0.0,11.47,-6.0,0.28702,0.4292599999999999,0.33274,0.33782,,,,,,
0.0,2.69,-4.38,0.28956,0.4317999999999999,0.33274,0.34036,,,,,,
0.0,3.23,-10.87,0.2971799999999999,0.4419599999999999,0.3429,0.3454399999999999,,,,,,
0.0,8.95,-13.95,0.2971799999999999,0.45212,0.35052,0.3454399999999999,,,,,,
0.0,11.5,-7.16,0.2971799999999999,0.4546599999999999,0.35052,0.35052,,,,,,
0.0,9.08,-1.03,0.29972,0.4546599999999999,0.35052,0.35052,,,,,,
11.25,3.33,-10.03,0.29972,0.4546599999999999,0.35052,0.35052,,,,,,
3.36,-0.65,-13.29,0.30734,0.4826,0.37592,0.3682999999999999,,,,,,
0.0,3.99,-13.46,0.31242,0.4927599999999999,0.381,0.37084,,,,,,
0.0,7.23,-11.44,0.31496,0.5003799999999999,0.381,0.37338,,,,,,
2.23,5.64,-1.69,0.31496,0.5003799999999999,0.381,0.37592,,,,,,
1.48,4.2,-4.66,0.3175,0.5054599999999999,0.381,0.37592,,,,,,
0.0,5.37,-9.9,0.32004,0.51308,0.38862,0.38608,,,,,,
0.0,9.99,-12.75,0.32004,0.51308,0.39116,0.38608,,,,,,
0.0,11.35,-5.58,0.32004,0.51308,0.3937,0.38608,,,,,,
0.0,8.46,-1.84,0.32004,0.51308,0.3937,0.38608,,,,,,
3.37,4.88,-2.81,0.32004,0.51308,0.3937,0.38608,,,,,,
0.0,4.32,-4.89,0.32512,0.5257799999999999,0.4064,0.39624,,,,,,
0.0,5.5,-5.17,0.32512,0.5308599999999999,0.4064,0.39624,,,,,,
0.0,8.1,-3.38,0.32766,0.5308599999999999,0.4064,0.3987799999999999,,,,,,
0.0,10.69,-4.1,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,14.38,-2.48,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,15.64,-4.38,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,15.84,-3.83,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,14.63,-2.92,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,15.92,-2.83,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,14.56,-3.66,0.33274,0.5334,0.40894,0.3987799999999999,,,,,,
7.41,8.73,0.03,0.3352799999999999,0.5334,0.40894,0.3987799999999999,,,,,,
0.0,6.45,-3.17,0.34036,0.5461,0.4165599999999999,0.4064,,,,,,
3.83,3.57,-4.08,0.3429,0.55372,0.42164,0.40894,,,,,,
8.22,6.31,-3.92,0.3454399999999999,0.55626,0.42164,0.40894,,,,,,
0.0,6.28,-4.72,0.3606799999999999,0.5689599999999999,0.43434,0.42672,,,,,,
6.24,7.77,-2.22,0.36322,0.57404,0.43688,0.4292599999999999,,,,,,
4.3,6.89,-3.23,0.36576,0.5969,0.45212,0.43434,,,,,,
6.44,7.89,0.97,0.3682999999999999,0.60198,0.4546599999999999,0.43942,,,,,,
0.0,8.88,-0.07,0.37338,0.61722,0.45974,0.45212,,,,,,
0.0,11.35,-3.96,0.381,0.635,0.46482,0.45974,,,,,,
0.0,16.45,-3.85,0.37846,0.635,0.46482,0.45974,,,,,,
0.0,17.93,-2.33,0.37846,0.635,0.46482,0.45974,,,,,,
0.0,15.39,1.37,0.37592,0.635,0.46482,0.4572,,,,,,
1.52,7.22,-2.65,0.37592,0.635,0.46482,0.4572,,,,,,
2.99,4.93,-4.9,0.37846,0.635,0.4622799999999999,0.45974,,,,,,
0.0,7.44,-5.64,0.381,0.635,0.4622799999999999,0.4622799999999999,,,,,,
0.0,9.68,-5.94,0.381,0.63754,0.4622799999999999,0.45974,,,,,,
0.0,13.06,-5.16,0.381,0.63754,0.46482,0.4572,,,,,,
0.0,16.88,-2.31,0.3682999999999999,0.63754,0.46482,0.4546599999999999,,,,,,
0.0,20.48,-2.46,0.35306,0.63754,0.4622799999999999,0.44958,,,,,,
0.0,21.74,2.25,0.3302,0.6324599999999999,0.4572,0.4419599999999999,,,,,,
0.0,19.42,1.84,0.31242,0.61976,0.4419599999999999,0.42672,,,,,,
3.92,13.55,1.47,0.2971799999999999,0.6095999999999999,0.4292599999999999,0.4064,,,,,,
1.04,13.28,2.4,0.2794,0.60198,0.4114799999999999,0.38862,,,,,,
0.0,13.32,3.52,0.28956,0.61214,0.4241799999999999,0.40386,,,,,,
0.0,12.61,-1.62,0.2844799999999999,0.61214,0.4165599999999999,0.3937,,,,,,
0.0,13.83,-4.1,0.27686,0.61214,0.4165599999999999,0.38354,,,,,,
0.0,16.56,-1.74,0.2667,0.6095999999999999,0.4114799999999999,0.37084,,,,,,
0.0,19.97,-0.61,0.25908,0.60452,0.4064,0.3606799999999999,,,,,,
0.0,21.16,0.21,0.23876,0.5969,0.3937,0.34036,,,,,,
0.0,21.65,2.55,0.2158999999999999,0.5841999999999999,0.37084,0.30988,,,,,,
0.0,22.39,4.41,0.18796,0.5638799999999999,0.35052,0.2920999999999999,,,,,,
0.0,18.67,5.67,0.1676399999999999,0.5435599999999999,0.3302,0.27432,,,,,,
10.24,13.31,3.53,0.1523999999999999,0.52324,0.3047999999999999,0.24892,,,,,,
11.45,12.87,3.05,0.13716,0.51562,0.2946399999999999,0.2311399999999999,,,,,,
8.22,11.8,3.8,0.1422399999999999,0.5206999999999999,0.30226,0.2286,,,,,,
1.85,14.68,1.32,0.13716,0.5206999999999999,0.30988,0.22352,,,,,,
0.93,15.18,0.18,0.12954,0.51562,0.30988,0.21844,,,,,,
0.0,10.81,-0.25,0.11938,0.52324,0.29972,0.20066,,,,,,
0.0,12.35,-2.85,0.10668,0.51816,0.28956,0.18796,,,,,,
0.0,12.37,-3.3,0.09398,0.508,0.2844799999999999,0.1777999999999999,,,,,,
0.0,16.31,-1.26,0.07874,0.5054599999999999,0.26416,0.16256,,,,,,
0.0,16.88,-1.51,0.07874,0.5054599999999999,0.2717799999999999,0.1676399999999999,,,,,,
4.04,11.7,0.77,0.05588,0.4952999999999999,0.23876,0.13716,,,,,,
13.28,6.3,0.12,0.04826,0.49022,0.23622,0.12446,,,,,,
